city,city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id
Dumfries,Dumfries,55.0671,-3.5500,United Kingdom,GB,GBR,Dumfries and Galloway,admin,31044,1826801547
Dumbarton,Dumbarton,55.9500,-4.5667,United Kingdom,GB,GBR,West Dunbartonshire,admin,,1826077098
Luton,Luton,51.8804,-0.4200,United Kingdom,GB,GBR,Luton,admin,235958,1826630574
Bristol,Bristol,51.4500,-2.5833,United Kingdom,GB,GBR,"Bristol, City of",admin,553528,1826921049
Enfield,Enfield,51.6667,-0.0667,United Kingdom,GB,GBR,Enfield,admin,,1826362409
Camberwell,Camberwell,51.4736,-0.0916,United Kingdom,GB,GBR,Southwark,admin,,1826778761
Truro,Truro,50.2617,-5.0433,United Kingdom,GB,GBR,Cornwall,admin,,1826586304
Penzance,Penzance,50.1337,-5.5500,United Kingdom,GB,GBR,Cornwall,,20812,1826600240
Clydach Vale,Clydach Vale,51.6267,-3.4761,United Kingdom,GB,GBR,Rhondda Cynon Taff,admin,,1826644016
Telford,Telford,52.6333,-2.5000,United Kingdom,GB,GBR,Telford and Wrekin,admin,,1826968934
Stockton-on-Tees,Stockton-on-Tees,54.5833,-1.4167,United Kingdom,GB,GBR,Stockton-on-Tees,admin,,1826259802
Maidenhead,Maidenhead,51.5167,-0.7000,United Kingdom,GB,GBR,Windsor and Maidenhead,admin,,1826979451
Dalkeith,Dalkeith,55.8667,-3.0667,United Kingdom,GB,GBR,Midlothian,admin,,1826152382
Wood Green,Wood Green,51.6000,-0.1167,United Kingdom,GB,GBR,Haringey,admin,,1826902664
Pont-y-pŵl,Pont-y-pwl,51.7011,-3.0444,United Kingdom,GB,GBR,Torfaen,admin,,1826931206
Perth,Perth,56.4003,-3.4700,United Kingdom,GB,GBR,Perth and Kinross,admin,39654,1826081674
Milton Keynes,Milton Keynes,52.0333,-0.7000,United Kingdom,GB,GBR,Milton Keynes,admin,,1826291745
Hartlepool,Hartlepool,54.6861,-1.2125,United Kingdom,GB,GBR,Hartlepool,admin,,1826069842
Harrow,Harrow,51.5833,-0.3167,United Kingdom,GB,GBR,Harrow,admin,,1826648099
Oldbury,Oldbury,52.5000,-2.0167,United Kingdom,GB,GBR,Sandwell,admin,,1826772887
Ashton-under-Lyne,Ashton-under-Lyne,53.5000,-2.1000,United Kingdom,GB,GBR,Tameside,admin,,1826027715
Wakefield,Wakefield,53.7000,-1.4833,United Kingdom,GB,GBR,Wakefield,admin,,1826013112
Trowbridge,Trowbridge,51.3189,-2.2086,United Kingdom,GB,GBR,Wiltshire,admin,,1826965204
Maidstone,Maidstone,51.2667,0.5167,United Kingdom,GB,GBR,Kent,admin,,1826000009
Poole,Poole,50.7167,-2.0000,United Kingdom,GB,GBR,Poole,admin,,1826379738
Newport,Newport,50.7000,-1.3000,United Kingdom,GB,GBR,Isle of Wight,admin,,1826718687
Walsall,Walsall,52.6000,-2.0000,United Kingdom,GB,GBR,Walsall,admin,,1826655696
Woolwich,Woolwich,51.4667,0.2000,United Kingdom,GB,GBR,Greenwich,admin,,1826479020
Southend-on-Sea,Southend-on-Sea,51.5500,0.7200,United Kingdom,GB,GBR,Southend-on-Sea,admin,618386,1826524208
Scunthorpe,Scunthorpe,53.5833,-0.6500,United Kingdom,GB,GBR,North Lincolnshire,admin,,1826817883
Caernarfon,Caernarfon,53.1500,-4.2667,United Kingdom,GB,GBR,Gwynedd,admin,,1826011275
Hamilton,Hamilton,55.7667,-4.0333,United Kingdom,GB,GBR,South Lanarkshire,admin,,1826692620
Durham,Durham,54.7667,-1.5667,United Kingdom,GB,GBR,Durham,admin,,1826031748
Warwick,Warwick,52.2833,-1.5833,United Kingdom,GB,GBR,Warwickshire,admin,,1826383937
Aberdeen,Aberdeen,57.1704,-2.0800,United Kingdom,GB,GBR,Aberdeen City,admin,189364,1826324306
Newtown Saint Boswells,Newtown Saint Boswells,55.5833,-2.6833,United Kingdom,GB,GBR,"Scottish Borders, The",admin,,1826157453
Sutton,Sutton,51.3500,-0.2000,United Kingdom,GB,GBR,Sutton,admin,,1826827095
Catford,Catford,51.4500,-0.0167,United Kingdom,GB,GBR,Lewisham,admin,,1826259011
Lambeth,Lambeth,51.5000,-0.1167,United Kingdom,GB,GBR,Lambeth,admin,,1826545364
Lewes,Lewes,50.8667,-0.0167,United Kingdom,GB,GBR,East Sussex,admin,,1826774397
Dundee,Dundee,56.4704,-3.0000,United Kingdom,GB,GBR,Dundee City,admin,151592,1826581481
Ipswich,Ipswich,52.0703,1.1700,United Kingdom,GB,GBR,Suffolk,admin,143767,1826629486
Birmingham,Birmingham,52.4750,-1.9200,United Kingdom,GB,GBR,Birmingham,admin,2285000,1826423213
Stoke,Stoke,53.0004,-2.1800,United Kingdom,GB,GBR,Stoke-on-Trent,admin,390801,1826799578
Stockport,Stockport,53.4000,-2.1500,United Kingdom,GB,GBR,Stockport,admin,,1826228303
Chelmsford,Chelmsford,51.7333,0.4833,United Kingdom,GB,GBR,Essex,admin,,1826876670
Leeds,Leeds,53.8300,-1.5800,United Kingdom,GB,GBR,Leeds,admin,1529000,1826343963
Bath,Bath,51.3837,-2.3500,United Kingdom,GB,GBR,Bath and North East Somerset,admin,93238,1826611282
Ayr,Ayr,55.4504,-4.6167,United Kingdom,GB,GBR,South Ayrshire,admin,69042,1826430700
Kirkintilloch,Kirkintilloch,55.9167,-4.1667,United Kingdom,GB,GBR,East Dunbartonshire,admin,,1826571447
Wallasey,Wallasey,53.4333,-3.0667,United Kingdom,GB,GBR,Wirral,admin,,1826741418
Conwy,Conwy,53.2833,-3.8333,United Kingdom,GB,GBR,Conwy,admin,,1826011797
Rhuthun,Rhuthun,53.1167,-3.3000,United Kingdom,GB,GBR,Denbighshire,admin,,1826254442
Walthamstow,Walthamstow,51.6000,-0.0333,United Kingdom,GB,GBR,Waltham Forest,admin,,1826009890
Halifax,Halifax,53.7167,-1.8500,United Kingdom,GB,GBR,Calderdale,admin,,1826413776
Peterborough,Peterborough,52.5804,-0.2500,United Kingdom,GB,GBR,Peterborough,admin,140141,1826626144
Rotherham,Rotherham,53.4333,-1.3500,United Kingdom,GB,GBR,Rotherham,admin,,1826763937
Alloa,Alloa,56.1167,-3.8000,United Kingdom,GB,GBR,Clackmannanshire,admin,,1826126712
Southampton,Southampton,50.9000,-1.4000,United Kingdom,GB,GBR,Southampton,admin,384417,1826602892
Ebbw Vale,Ebbw Vale,51.7833,-3.2000,United Kingdom,GB,GBR,Blaenau Gwent,admin,,1826821223
Forfar,Forfar,56.6500,-2.8833,United Kingdom,GB,GBR,Angus,admin,,1826527188
Islington,Islington,51.5333,-0.1000,United Kingdom,GB,GBR,Islington,admin,,1826267810
Caerfyrddin,Caerfyrddin,51.8592,-4.3117,United Kingdom,GB,GBR,Carmarthenshire,admin,,1826550370
Ealing,Ealing,51.4888,-0.3048,United Kingdom,GB,GBR,Ealing,admin,,1826730060
Kilmarnock,Kilmarnock,55.6333,-4.5333,United Kingdom,GB,GBR,East Ayrshire,admin,,1826595229
Newport,Newport,51.5833,-2.9833,United Kingdom,GB,GBR,Newport,admin,,1826018889
Kensington,Kensington,51.5047,-0.1998,United Kingdom,GB,GBR,Kensington and Chelsea,admin,,1826583042
Hwlffordd,Hwlffordd,51.8017,-4.9708,United Kingdom,GB,GBR,Pembrokeshire,admin,,1826514766
Uxbridge,Uxbridge,51.5500,-0.4833,United Kingdom,GB,GBR,Hillingdon,admin,,1826505308
Twickenham,Twickenham,51.4333,-0.3167,United Kingdom,GB,GBR,Richmond upon Thames,admin,,1826827915
Plymouth,Plymouth,50.3854,-4.1600,United Kingdom,GB,GBR,Plymouth,admin,247297,1826947183
Livingston,Livingston,55.8833,-3.5333,United Kingdom,GB,GBR,West Lothian,admin,,1826286558
Portsmouth,Portsmouth,50.8003,-1.0800,United Kingdom,GB,GBR,Portsmouth,admin,442252,1826964096
Paisley,Paisley,55.8333,-4.4333,United Kingdom,GB,GBR,Renfrewshire,admin,,1826549531
Exeter,Exeter,50.7004,-3.5300,United Kingdom,GB,GBR,Devon,admin,113118,1826840903
Widnes,Widnes,53.3500,-2.7333,United Kingdom,GB,GBR,Halton,admin,,1826947686
Stretford,Stretford,53.4500,-2.3167,United Kingdom,GB,GBR,Trafford,admin,,1826645692
Stornoway,Stornoway,58.2167,-6.3667,United Kingdom,GB,GBR,Eilean Siar,admin,,1826708788
Manchester,Manchester,53.5004,-2.2480,United Kingdom,GB,GBR,Manchester,admin,2230000,1826246335
Inverness,Inverness,57.4671,-4.2333,United Kingdom,GB,GBR,Highland,admin,45158,1826161019
Morden,Morden,51.3982,-0.1984,United Kingdom,GB,GBR,Merton,admin,,1826667903
London,London,51.5000,-0.1167,United Kingdom,GB,GBR,,primary,8567000,1826645935
Ilford,Ilford,51.5597,0.0708,United Kingdom,GB,GBR,Redbridge,admin,,1826381000
Poplar,Poplar,51.5000,-0.0167,United Kingdom,GB,GBR,Tower Hamlets,admin,,1826020769
Salford,Salford,53.4833,-2.2667,United Kingdom,GB,GBR,Salford,admin,,1826868550
Derby,Derby,52.9333,-1.5000,United Kingdom,GB,GBR,Derby,admin,,1826333435
Mold,Mold,53.1667,-3.1333,United Kingdom,GB,GBR,Flintshire,admin,,1826650301
Worcester,Worcester,52.2000,-2.2000,United Kingdom,GB,GBR,Worcestershire,admin,,1826393854
Rochester,Rochester,51.3833,0.5167,United Kingdom,GB,GBR,Medway,admin,,1826559634
Chichester,Chichester,50.8333,-0.7833,United Kingdom,GB,GBR,West Sussex,admin,,1826696164
East Ham,East Ham,51.5333,0.0500,United Kingdom,GB,GBR,Newham,admin,,1826587417
Oakham,Oakham,52.6667,-0.7333,United Kingdom,GB,GBR,Rutland,admin,,1826442570
Gloucester,Gloucester,51.8333,-2.2500,United Kingdom,GB,GBR,Gloucestershire,admin,,1826932068
Wrecsam,Wrecsam,53.0500,-3.0000,United Kingdom,GB,GBR,Wrexham,admin,,1826879983
Wolverhampton,Wolverhampton,52.5833,-2.1333,United Kingdom,GB,GBR,Wolverhampton,admin,,1826636841
Llangefni,Llangefni,53.2667,-4.3333,United Kingdom,GB,GBR,Isle of Anglesey,admin,,1826557923
Hove,Hove,50.8333,-0.1833,United Kingdom,GB,GBR,Brighton and Hove,admin,,1826419818
Brighton,Brighton,50.8303,-0.1700,United Kingdom,GB,GBR,Brighton and Hove,,503008,1826609057
Doncaster,Doncaster,53.5333,-1.1167,United Kingdom,GB,GBR,Doncaster,admin,,1826979494
Shrewsbury,Shrewsbury,52.7167,-2.7333,United Kingdom,GB,GBR,Shropshire,admin,,1826283137
Glasgow,Glasgow,55.8744,-4.2507,United Kingdom,GB,GBR,Glasgow City,admin,1160000,1826836462
Camden Town,Camden Town,51.5457,-0.1403,United Kingdom,GB,GBR,Camden,admin,,1826810136
Cardiff,Cardiff,51.5000,-3.2250,United Kingdom,GB,GBR,Cardiff,admin,861400,1826362422
Bexleyheath,Bexleyheath,51.4500,0.1500,United Kingdom,GB,GBR,Bexley,admin,,1826858601
Dover,Dover,51.1337,1.3000,United Kingdom,GB,GBR,Kent,,36384,1826963129
Bury,Bury,53.6000,-2.3000,United Kingdom,GB,GBR,Bury,admin,,1826242195
Greenock,Greenock,55.9333,-4.7500,United Kingdom,GB,GBR,Inverclyde,admin,74635,1826864377
Middlesbrough,Middlesbrough,54.5804,-1.2300,United Kingdom,GB,GBR,Redcar and Cleveland,admin,416042,1826407067
Scarborough,Scarborough,54.2804,-0.4300,United Kingdom,GB,GBR,North Yorkshire,,70571,1826723231
Merthyr Tudful,Merthyr Tudful,51.7500,-3.3833,United Kingdom,GB,GBR,Merthyr Tydfil,admin,,1826737367
Taunton,Taunton,51.0211,-3.1047,United Kingdom,GB,GBR,Somerset,admin,,1826959489
York,York,53.9704,-1.0800,United Kingdom,GB,GBR,York,admin,158947,1826149980
Port Talbot,Port Talbot,51.6000,-3.7833,United Kingdom,GB,GBR,Neath Port Talbot,admin,,1826981147
Dagenham,Dagenham,51.5500,0.1667,United Kingdom,GB,GBR,Barking and Dagenham,admin,,1826363543
Liverpool,Liverpool,53.4160,-2.9180,United Kingdom,GB,GBR,Liverpool,admin,811000,1826558678
Saint Helens,Saint Helens,53.4500,-2.7333,United Kingdom,GB,GBR,St. Helens,admin,,1826775771
Knowsley,Knowsley,53.4500,-2.8500,United Kingdom,GB,GBR,Knowsley,admin,,1826568900
Kingston upon Thames,Kingston upon Thames,51.4167,-0.2833,United Kingdom,GB,GBR,Kingston upon Thames,admin,,1826345299
Wigan,Wigan,53.5333,-2.6167,United Kingdom,GB,GBR,Wigan,admin,,1826902223
Southport,Southport,53.6667,-3.0000,United Kingdom,GB,GBR,Sefton,admin,,1826271387
Preston,Preston,53.7667,-2.7167,United Kingdom,GB,GBR,Lancashire,admin,,1826018478
Blackburn,Blackburn,53.7500,-2.4833,United Kingdom,GB,GBR,Blackburn with Darwen,admin,,1826802533
Bolton,Bolton,53.5833,-2.4333,United Kingdom,GB,GBR,Bolton,admin,,1826628353
Hugh Town,Hugh Town,49.9146,-6.3143,United Kingdom,GB,GBR,Isles of Scilly,admin,,1826252332
Bedford,Bedford,52.1333,-0.4500,United Kingdom,GB,GBR,Bedford,admin,,1826771105
Chicksands,Chicksands,52.0333,-0.3667,United Kingdom,GB,GBR,Central Bedfordshire,admin,,1826903198
Sandbach,Sandbach,53.1333,-2.3667,United Kingdom,GB,GBR,Cheshire East,admin,,1826911682
Chester,Chester,53.2000,-2.9200,United Kingdom,GB,GBR,Cheshire West and Chester,admin,89531,1826441668
Llandrindod Wells,Llandrindod Wells,52.2333,-3.3833,United Kingdom,GB,GBR,Powys,admin,,1826769225
Northampton,Northampton,52.2500,-0.8833,United Kingdom,GB,GBR,Northamptonshire,admin,,1826806747
Giffnock,Giffnock,55.8000,-4.2833,United Kingdom,GB,GBR,East Renfrewshire,admin,,1826874548
Newcastle,Newcastle,55.0004,-1.6000,United Kingdom,GB,GBR,Newcastle upon Tyne,admin,882000,1826292220
Downpatrick,Downpatrick,54.3269,-5.7113,United Kingdom,GB,GBR,"Newry, Mourne and Down",admin,,1826860584
Coleraine,Coleraine,55.1349,-6.6687,United Kingdom,GB,GBR,Causeway Coast and Glens,admin,,1826465785
Magherafelt,Magherafelt,54.7543,-6.6094,United Kingdom,GB,GBR,Mid Ulster,admin,,1826490342
Dungannon,Dungannon,54.5033,-6.7643,United Kingdom,GB,GBR,Mid Ulster,admin,,1826799961
Cookstown,Cookstown,54.6428,-6.7452,United Kingdom,GB,GBR,Mid Ulster,admin,,1826277161
Bangor,Bangor,54.6617,-5.6654,United Kingdom,GB,GBR,Ards and North Down,admin,,1826282262
Strabane,Strabane,54.8224,-7.4684,United Kingdom,GB,GBR,Derry and Strabane,admin,,1826843663
Londonderry,Londonderry,55.0004,-7.3333,United Kingdom,GB,GBR,Derry and Strabane,admin,83652,1826603241
Omagh,Omagh,54.6000,-7.3000,United Kingdom,GB,GBR,Fermanagh and Omagh,admin,21056,1826686995
Enniskillen,Enniskillen,54.3466,-7.6411,United Kingdom,GB,GBR,Fermanagh and Omagh,admin,,1826724326
Ballymena,Ballymena,54.8612,-6.2763,United Kingdom,GB,GBR,Mid and East Antrim,admin,,1826020355
Banbridge,Banbridge,54.3509,-6.2670,United Kingdom,GB,GBR,"Armagh, Banbridge and Craigavon",admin,,1826331367
Armagh,Armagh,54.3481,-6.6496,United Kingdom,GB,GBR,"Armagh, Banbridge and Craigavon",admin,,1826000010
Newtownabbey,Newtownabbey,54.6691,-5.9044,United Kingdom,GB,GBR,Antrim and Newtownabbey,admin,,1826392182
Craigavon,Craigavon,54.4497,-6.3646,United Kingdom,GB,GBR,"Armagh, Banbridge and Craigavon",admin,,1826678234
Antrim,Antrim,54.7129,-6.2085,United Kingdom,GB,GBR,Antrim and Newtownabbey,admin,,1826477610
Newry,Newry,54.1780,-6.3381,United Kingdom,GB,GBR,"Newry, Mourne and Down",admin,,1826243852
Lisburn,Lisburn,54.5099,-6.0404,United Kingdom,GB,GBR,Lisburn and Castlereagh,admin,,1826667481
Belfast,Belfast,54.5968,-5.9254,United Kingdom,GB,GBR,Belfast,admin,,1826325087
Belfast,Belfast,54.6000,-5.9600,United Kingdom,GB,GBR,Belfast,,450406,1826509389
Usk,Usk,51.7025,-2.9042,United Kingdom,GB,GBR,Monmouthshire,admin,,1826007615
Komatini,Komatini,41.1333,25.4167,Greece,GR,GRC,Anatolikí Makedonía kai Thráki,admin,45631,1300373048
Athens,Athens,37.9833,23.7333,Greece,GR,GRC,Attikí,primary,3242000,1300715560
Ermoupoli,Ermoupoli,37.4504,24.9333,Greece,GR,GRC,Notío Aigaío,admin,12260,1300072209
Patra,Patra,38.2300,21.7300,Greece,GR,GRC,Dytikí Elláda,admin,163360,1300201099
Lamia,Lamia,38.8990,22.4340,Greece,GR,GRC,Stereá Elláda,admin,47246,1300400935
Tripoli,Tripoli,37.5091,22.3794,Greece,GR,GRC,Peloponnísos,admin,28970,1300131630
Mitilini,Mitilini,39.1104,26.5546,Greece,GR,GRC,Voreío Aigaío,admin,29328,1300101706
Hania,Hania,35.5122,24.0156,Greece,GR,GRC,Kríti,minor,78728,1300233408
Sitia,Sitia,35.2004,26.0986,Greece,GR,GRC,Kríti,minor,8833,1300275780
Seres,Seres,41.0860,23.5497,Greece,GR,GRC,Kentrikí Makedonía,minor,55886,1300726987
Iraklio,Iraklio,35.3250,25.1305,Greece,GR,GRC,Kríti,admin,137154,1300777854
Polygyros,Polygyros,40.3810,23.4530,Greece,GR,GRC,Kentrikí Makedonía,minor,5258,1300297120
Thessaloniki,Thessaloniki,40.6961,22.8850,Greece,GR,GRC,Kentrikí Makedonía,admin,828000,1300397999
Xanthi,Xanthi,41.1418,24.8836,Greece,GR,GRC,Anatolikí Makedonía kai Thráki,minor,50570,1300051191
Kerkira,Kerkira,39.6154,19.9147,Greece,GR,GRC,Ionía Nísia,admin,38517,1300093403
Kavala,Kavala,40.9412,24.4018,Greece,GR,GRC,Anatolikí Makedonía kai Thráki,minor,59240,1300398756
Kozáni,Kozani,40.3007,21.7890,Greece,GR,GRC,Dytikí Makedonía,admin,,1300407295
Alexandroupoli,Alexandroupoli,40.8486,25.8744,Greece,GR,GRC,Anatolikí Makedonía kai Thráki,minor,52979,1300949419
Katerini,Katerini,40.2723,22.5025,Greece,GR,GRC,Kentrikí Makedonía,minor,53293,1300524464
Ioanina,Ioanina,39.6679,20.8509,Greece,GR,GRC,Ípeiros,admin,86304,1300317204
Volos,Volos,39.3700,22.9500,Greece,GR,GRC,Thessalía,minor,110632,1300109851
Larissa,Larissa,39.6304,22.4200,Greece,GR,GRC,Thessalía,admin,128758,1300003141
Piraeus,Piraievs,37.9500,23.7000,Greece,GR,GRC,Attikí,minor,466065,1300458367
Agrinio,Agrinio,38.6218,21.4077,Greece,GR,GRC,Dytikí Elláda,minor,75233,1300351677
Pirgos,Pirgos,37.6837,21.4500,Greece,GR,GRC,Dytikí Elláda,minor,22399,1300188949
Chalkida,Chalkida,38.4640,23.6124,Greece,GR,GRC,Stereá Elláda,minor,71842,1300585149
Sparti,Sparti,37.0737,22.4297,Greece,GR,GRC,Peloponnísos,minor,16187,1300989189
Kalamata,Kalamata,37.0389,22.1142,Greece,GR,GRC,Peloponnísos,minor,71823,1300638148
Hios,Hios,38.3681,26.1358,Greece,GR,GRC,Voreío Aigaío,minor,26891,1300169896
Rodos,Rodos,36.4412,28.2225,Greece,GR,GRC,Notío Aigaío,minor,56969,1300944675
Kos,Kos,36.8937,27.2888,Greece,GR,GRC,Notío Aigaío,minor,19244,1300683758
Šibenik,Sibenik,43.7272,15.9058,Croatia,HR,HRV,Šibensko-Kninska Županija,admin,37112,1191444936
Slavonski Brod,Slavonski Brod,45.1603,18.0156,Croatia,HR,HRV,Brodsko-Posavska Županija,admin,97718,1191097030
Požega,Pozega,45.3403,17.6853,Croatia,HR,HRV,Požeško-Slavonska Županija,admin,,1191353181
Virovitica,Virovitica,45.8319,17.3839,Croatia,HR,HRV,Virovitičko-Podravska Županija,admin,,1191128636
Rijeka,Rijeka,45.3300,14.4500,Croatia,HR,HRV,Primorsko-Goranska Županija,admin,170992,1191949063
Krapina,Krapina,46.1608,15.8789,Croatia,HR,HRV,Krapinsko-Zagorska Županija,admin,,1191389404
Dubrovnik,Dubrovnik,42.6609,18.0914,Croatia,HR,HRV,Dubrovačko-Neretvanska Županija,admin,36994,1191004286
Sisak,Sisak,45.4661,16.3783,Croatia,HR,HRV,Sisačko-Moslavačka Županija,admin,,1191526652
Osijek,Osijek,45.5504,18.6800,Croatia,HR,HRV,Osječko-Baranjska Županija,admin,95077,1191917921
Koprivnica,Koprivnica,46.1628,16.8275,Croatia,HR,HRV,Koprivničko-Križevačka Županija,admin,,1191924250
Čakovec,Cakovec,46.3844,16.4339,Croatia,HR,HRV,Međimurska Županija,admin,,1191424625
Vukovar,Vukovar,45.3433,18.9997,Croatia,HR,HRV,Vukovarsko-Srijemska Županija,admin,,1191345427
Zadar,Zadar,44.1201,15.2623,Croatia,HR,HRV,Zadarska Županija,admin,71258,1191160875
Gospić,Gospic,44.5461,15.3747,Croatia,HR,HRV,Ličko-Senjska Županija,admin,,1191887616
Varaždin,Varazdin,46.3044,16.3378,Croatia,HR,HRV,Varaždinska Županija,admin,,1191291148
Split,Split,43.5204,16.4700,Croatia,HR,HRV,Splitsko-Dalmatinska Županija,admin,214741,1191440208
Pazin,Pazin,45.2403,13.9367,Croatia,HR,HRV,Istarska Županija,admin,,1191654566
Zagreb,Zagreb,45.8000,16.0000,Croatia,HR,HRV,"Zagreb, Grad",primary,722526,1191233290
Karlovac,Karlovac,45.4872,15.5478,Croatia,HR,HRV,Karlovačka Županija,admin,55063,1191133986
Bjelovar,Bjelovar,45.8986,16.8489,Croatia,HR,HRV,Bjelovarsko-Bilogorska Županija,admin,,1191340640
Pula,Pula,44.8687,13.8481,Croatia,HR,HRV,Istarska Županija,minor,61599,1191143009
Szolnok,Szolnok,47.1864,20.1794,Hungary,HU,HUN,Jász-Nagykun-Szolnok,admin,109261,1348287339
Hódmezővásárhely,Hodmezovasarhely,46.4167,20.3333,Hungary,HU,HUN,Csongrád,admin,,1348676241
Nagykanizsa,Nagykanizsa,46.5142,16.9717,Hungary,HU,HUN,Zala,admin,,1348509592
Nyíregyháza,Nyiregyhaza,47.9653,21.7187,Hungary,HU,HUN,Szabolcs-Szatmár-Bereg,admin,176880,1348653343
Budapest,Budapest,47.5000,19.0833,Hungary,HU,HUN,Budapest,primary,1679000,1348611435
Békéscsaba,Bekescsaba,46.6720,21.1010,Hungary,HU,HUN,Békés,admin,65206,1348329493
Eger,Eger,46.4000,17.5833,Hungary,HU,HUN,Somogy,admin,,1348314005
Zalaegerszeg,Zalaegerszeg,46.8440,16.8400,Hungary,HU,HUN,Zala,admin,61898,1348293073
Szeged,Szeged,46.2504,20.1500,Hungary,HU,HUN,Szeged,admin,187765,1348655615
Kaposvár,Kaposvar,46.3670,17.8000,Hungary,HU,HUN,Somogy,admin,108528,1348114190
Sopron,Sopron,47.6833,16.6000,Hungary,HU,HUN,Győr-Moson-Sopron,admin,,1348988570
Kecskemét,Kecskemet,46.9000,19.7000,Hungary,HU,HUN,Bács-Kiskun,admin,113895,1348900171
Debrecen,Debrecen,47.5305,21.6300,Hungary,HU,HUN,Debrecen,admin,231286,1348460698
Miskolc,Miskolc,48.1004,20.7800,Hungary,HU,HUN,Miskolc,admin,247757,1348668815
Szombathely,Szombathely,47.2253,16.6287,Hungary,HU,HUN,Vas,admin,109518,1348565183
Dunaújváros,Dunaujvaros,46.9807,18.9327,Hungary,HU,HUN,Fejér,admin,,1348928583
Veszprém,Veszprem,47.0910,17.9110,Hungary,HU,HUN,Veszprém,admin,62023,1348279762
Salgótarján,Salgotarjan,48.1050,19.8260,Hungary,HU,HUN,Nógrád,admin,39640,1348290189
Székesfehérvár,Szekesfehervar,47.1947,18.4081,Hungary,HU,HUN,Fejér,admin,144319,1348968301
Győr,Gyor,47.7004,17.6300,Hungary,HU,HUN,Győr,admin,136081,1348507878
Tatabánya,Tatabanya,47.5500,18.4330,Hungary,HU,HUN,Komárom-Esztergom,admin,70541,1348450358
Pécs,Pecs,46.0804,18.2200,Hungary,HU,HUN,Pécs,admin,186262,1348611992
Szekszárd,Szekszard,46.3440,18.7130,Hungary,HU,HUN,Tolna,admin,34174,1348026284
Eger,Eger,47.8950,20.3830,Hungary,HU,HUN,Heves,admin,56647,1348559499
Vác,Vac,47.7837,19.1332,Hungary,HU,HUN,Pest,minor,35293,1348810997
Sligo,Sligo,54.2671,-8.4833,Ireland,IE,IRL,Sligo,admin,20228,1372185807
Mullingar,Mullingar,53.5333,-7.3500,Ireland,IE,IRL,Westmeath,admin,,1372969205
Drogheda,Drogheda,53.7193,-6.3478,Ireland,IE,IRL,Louth,,36533,1372750233
Dundalk,Dundalk,54.0004,-6.4167,Ireland,IE,IRL,Louth,admin,38884,1372735852
Muineachan,Muineachan,54.2500,-6.9667,Ireland,IE,IRL,Monaghan,,5937,1372399438
Port Laoise,Port Laoise,53.0322,-7.3000,Ireland,IE,IRL,Laois,admin,,1372726111
Longford,Longford,53.7333,-7.8000,Ireland,IE,IRL,Longford,admin,,1372905339
Shannon,Shannon,52.7038,-8.8641,Ireland,IE,IRL,Clare,,8781,1372328164
Tralee,Tralee,52.2667,-9.7167,Ireland,IE,IRL,Kerry,admin,26384,1372403494
Lifford,Lifford,54.8319,-7.4836,Ireland,IE,IRL,Donegal,admin,,1372149317
Wicklow,Wicklow,52.9750,-6.0494,Ireland,IE,IRL,Wicklow,admin,,1372662642
Kilkenny,Kilkenny,52.6545,-7.2523,Ireland,IE,IRL,Kilkenny,admin,21589,1372926521
An Cabhán,An Cabhan,53.9908,-7.3606,Ireland,IE,IRL,Cavan,admin,,1372007853
Carrick on Shannon,Carrick on Shannon,53.9469,-8.0900,Ireland,IE,IRL,Leitrim,admin,,1372960774
Wexford,Wexford,52.3342,-6.4575,Ireland,IE,IRL,Wexford,admin,,1372349451
Donegal,Donegal,54.6500,-8.1167,Ireland,IE,IRL,Donegal,,2513,1372576120
Killarney,Killarney,52.0504,-9.5167,Ireland,IE,IRL,Kerry,,11902,1372916792
Ros Comain,Ros Comain,53.6333,-8.1833,Ireland,IE,IRL,Roscommon,admin,4860,1372870384
Galway,Galway,53.2724,-9.0488,Ireland,IE,IRL,Galway,admin,75594,1372499968
Cork,Cork,51.8986,-8.4958,Ireland,IE,IRL,Cork,admin,188907,1372221853
Dublin,Dublin,53.3331,-6.2489,Ireland,IE,IRL,Dublin,primary,1059000,1372595407
Trim,Trim,53.5550,-6.7917,Ireland,IE,IRL,Meath,admin,,1372676556
Waterford,Waterford,52.2583,-7.1119,Ireland,IE,IRL,Waterford,admin,49275,1372267114
Limerick,Limerick,52.6647,-8.6231,Ireland,IE,IRL,Limerick,admin,90054,1372126011
Clonmel,Clonmel,52.3550,-7.7039,Ireland,IE,IRL,Tipperary,admin,,1372974181
Nenagh,Nenagh,52.8619,-8.1967,Ireland,IE,IRL,Tipperary,admin,,1372867922
Swords,Swords,53.4597,-6.2181,Ireland,IE,IRL,Fingal,admin,,1372755688
Dunleary,Dunleary,53.2925,-6.1286,Ireland,IE,IRL,Dún Laoghaire-Rathdown,admin,,1372038958
Tallaght,Tallaght,53.2878,-6.3411,Ireland,IE,IRL,South Dublin,admin,,1372547040
Castlebar,Castlebar,53.8500,-9.3000,Ireland,IE,IRL,Mayo,admin,,1372066739
Naas,Naas,53.2158,-6.6669,Ireland,IE,IRL,Kildare,admin,,1372985945
Carlow,Carlow,52.8408,-6.9261,Ireland,IE,IRL,Carlow,admin,,1372096982
Ennis,Ennis,52.8436,-8.9864,Ireland,IE,IRL,Clare,admin,,1372255646
